Date,BOVESPA,DJIA,NIKKEI,STOXX,Oil,Gold,Copper,EURUSD,10YR,LIBOR,Soy,VIX
2/25/15,51863,17812.25,14994.8,3195.08,105.02,290.35,2.4885,0.738388836,2.64,0.00357,9.67,16.37
2/26/15,51812,17971.50977,15069.48,3106.42,105.04,285.8,2.4705,0.738989063,2.65,0.005,9.57,16.66
2/27/15,51760,18035.73047,14973.53,3133.37,107.2,282,2.528,0.737680732,2.58,0.00571,9.53,15.77
3/2/15,51580,18038.30078,15097.84,3138.67,107.49,281.5,2.511,0.739535572,2.6,0.00643,9.51,14.23
3/3/15,51021,18046.58008,14933.29,3082.1,107.52,280.95,2.6,0.736485491,2.61,0.00571,9.44,14.13
3/4/15,51303,18035.01953,14975.97,3053.31,106.95,277.8,2.612,0.738388836,2.66,0.00571,9.45,12.9
3/5/15,50472,17987.66016,15115.8,3042.45,106.64,279.35,2.612,0.737082627,2.61,0.005,9.72,12.42
3/6/15,50355,17823.07031,15361.16,2991.5,107.08,279,2.603,0.734214391,2.64,0.005,9.57,13.15
3/9/15,49978,17821.30078,15349.42,2998.32,107.95,279.05,2.599,0.736051818,2.63,0.00357,9.69,12.32
3/10/15,49177,17504.17969,15369.28,3000.99,106.83,281.6,2.5625,0.735672773,2.63,0.00357,9.62,12.21
3/11/15,48309,17374.7793,15376.24,2892.55,106.64,283.35,2.5525,0.73594348,2.59,0.00214,9.67,11.78
3/12/15,48908,17591.9707,15266.61,2874.65,107.04,282.65,2.609,0.733245344,2.57,0.00214,9.57,11.76
3/13/15,48858,17911.01953,15308.49,2962.24,106.49,283.7,2.6135,0.734753857,2.53,0.00214,9.66,11.47
3/16/15,48602,17742.05078,15095,2927.3,106.46,285.15,2.5945,0.733621891,2.54,0.00143,9.72,11.7
3/17/15,48849,17645.01953,15162.1,2991.46,106.07,287.95,2.6395,0.73046019,2.53,0.00214,9.79,11.63
3/18/15,50284,17609.06055,15326.2,3008.53,106.06,283.85,2.6415,0.730940721,2.58,0.00214,9.96,11.78
3/19/15,51530,17436.30078,15369.97,3044.3,105.18,286.4,2.6105,0.732278852,2.64,0.00214,9.84,12.05
3/20/15,50964,17320,15348.29,3030.37,104.76,286.6,2.6395,0.734753857,2.65,0.00214,9.95,11.98
3/23/15,51970,17516.96094,15437.13,2998.84,#N/A,287,2.7115,#N/A,#N/A,0.00214,9.84,#N/A
3/24/15,51908,17509.96094,15379.44,3036.15,104.19,279.35,2.6635,0.735077918,2.63,0.00214,9.84,12.25
3/25/15,51507,17557.28906,15314.41,3022.42,104.06,278.2,2.714,0.734537976,2.58,0.00429,10.04,12.36
3/26/15,51835,17812.5,15302.65,3035.9,102.93,279.65,2.716,0.733675715,2.57,0.00429,9.94,12.64
3/27/15,50575,17668.10938,15216.47,3113.32,103.61,278.95,2.711,0.735294118,2.55,0.00429,10.1,12.09
3/30/15,50100,17638.5293,15164.04,3082.32,101.48,278.65,2.6735,0.735402265,2.53,0.00429,10.17,12.66
3/31/15,51243,17402.91016,15296.82,3034.24,101.73,278.1,2.677,0.734214391,2.55,0.005,9.99,13.5
4/1/15,51186,17195.28906,15395.16,3091.54,100.56,276.5,2.672,0.736756797,2.56,0.00643,9.97,12.88
4/2/15,52322,17416.84961,15379.3,3102.07,101.88,277.6,2.629,0.7390983,2.55,0.01214,9.79,12.8
4/6/15,53124,17169.99023,15370.26,3064.92,103.84,278.05,2.687,0.7390983,2.47,0.01357,9.71,13.31
4/7/15,53738,17369.9707,15215.71,3094.6,103.83,277.7,2.635,0.739918609,2.5,0.01143,9.7,14.12
4/8/15,53732,17664.99023,#N/A,3104.59,105.34,277.8,2.6225,0.739426205,2.49,0.01143,9.78,12.73
4/9/15,53638,17677.25977,15343.28,3047.3,104.59,276.25,2.6745,0.742390497,2.48,0.01143,9.7,12.65
4/10/15,53803,17881.53906,15328.56,3056.8,103.81,278.9,2.6785,0.742831674,2.48,0.01143,9.78,12.03
4/13/15,54214,17821.49023,15284.42,3059.99,102.76,278.85,2.6775,0.742500743,2.52,0.01143,9.76,12.11
4/14/15,54240,17736.15039,15457.87,3084.79,105.23,277.8,2.6415,0.744546199,2.48,0.01143,9.59,13.69
4/15/15,54037,17867.85938,15529.4,3120.42,105.68,274.85,2.587,0.744047619,2.5,0.01214,9.54,14.93
4/16/15,54919,17862.14063,15618.07,3123.12,104.91,273.95,2.6745,0.745712155,2.47,0.01214,9.4,13.27
4/17/15,54672,17968.65039,15646.23,3102.21,104.29,273.25,2.775,0.747495889,2.57,0.01214,9.5,15.64
4/20/15,53965,18019.80078,15620.77,3194.22,98.23,272.6,2.808,0.74682599,2.58,0.01214,9.47,14.85
4/21/15,53965,18045.7207,15523.11,3211.7,97.86,273.35,2.815,0.744269128,2.52,0.01214,9.59,15.98
4/22/15,53762,18028.66992,15474.5,3226.15,98.26,274.75,2.805,0.745489787,2.51,0.01214,9.69,16.31
4/23/15,54616,17985.76953,15320.31,3226.08,97.34,274.1,2.8215,0.748166991,2.49,0.01214,9.67,16.71
4/24/15,55687,18140.75977,15159.79,3244.92,96.93,275.75,2.775,0.748783227,2.49,0.01143,9.64,16.16
4/27/15,56554,18112.57031,15232.37,3250.93,97.34,276.55,2.7875,0.748390959,2.43,0.01071,9.6,14.55
4/28/15,55549,18208.66992,14778.37,3232.91,97.61,275.25,2.747,0.745600954,2.44,0.01,9.52,15.46
4/29/15,55809,18224.41016,15130.52,3238.35,98.09,274.7,2.7565,0.747104968,2.44,0.01214,9.53,17.2
4/30/15,55312,18213.25977,15161.31,3247.72,97.36,274.65,2.748,0.748671109,2.46,0.01214,9.58,15.11
5/1/15,55312,18134.05078,15213.63,3191.25,97.57,274.6,2.732,0.74811102,2.43,0.01214,9.75,18.76
5/4/15,56230,18281.94922,15314.57,3277.38,95.54,273.65,2.777,0.747607656,2.4,0.00857,9.71,21.24
5/5/15,57350,18203.36914,15318.34,3247.99,97.3,273.05,2.7485,0.746714456,2.34,0.00714,9.64,24.64
5/6/15,58050,18096.90039,15322.6,3162.77,96.44,272.55,2.745,0.748615062,2.39,0.005,9.56,22.79
5/7/15,57103,18135.7207,15449.79,3150.95,94.35,273.2,2.7505,0.750750751,2.4,0.00357,9.57,26.25
5/8/15,56965,17856.56055,15454.45,3159.11,96.4,273.15,2.737,0.752785306,2.43,0.00214,9.42,25.2
5/11/15,57166,17989.56055,15586.2,3067.32,93.97,273.75,2.7195,0.752785306,2.41,-0.00071,9.4,21.99
5/12/15,57193,17662.93945,15539.19,2982.9,93.61,274.2,2.7295,0.755458185,2.4,-0.00071,9.37,18.57
5/13/15,56790,17626.83984,15613.25,3049.99,95.39,275.5,2.7855,0.757231561,2.39,-0.00071,9.48,16.08
5/14/15,56376,17889.05078,15521.22,3051.99,95.78,276.05,2.7835,0.758207597,2.39,-0.00071,9.53,17.87
5/15/15,56656,17751.24023,15534.82,3153.77,95.82,277.55,2.7355,0.758035173,2.37,-0.00714,9.54,16.53
5/18/15,57250,17972.2207,15459.86,3141.28,96.44,277.65,2.705,0.758840492,2.34,-0.01,9.59,16.11
5/19/15,56204,17846.80078,15424.59,3154.91,97.86,277.7,2.6695,0.760456274,2.35,-0.00929,9.71,16.04
5/20/15,55497,18072.58008,15476.6,3192.47,#N/A,277.3,2.698,#N/A,#N/A,-0.01929,9.68,14.39
5/21/15,54900,17961.13086,15668.6,3184.66,92.92,280.2,2.752,0.761962816,2.42,-0.02071,9.64,15.15
5/22/15,55112,18136.73047,15728.35,3188.69,95.5,280.5,2.774,0.761266748,2.41,-0.02,9.71,14.52
5/25/15,54378,18110.86914,15676.18,3188.69,94.51,278.9,2.78,0.773634535,2.45,-0.01929,9.63,14.03
5/26/15,54609,18012.60938,15668.68,3185.17,93.32,278.95,2.795,0.771843161,2.46,-0.00929,9.66,14.73
5/27/15,53631,17716.26953,15705.11,3135.95,92.64,280.2,2.8865,0.772320049,2.48,-0.00714,9.71,14.89
5/28/15,54230,17673.63086,15749.15,3146.43,92.73,279.45,2.9315,0.774653343,2.5,-0.00643,9.82,14.17
5/29/15,53974,17727.48047,15788.78,3140.24,91.71,280.95,2.924,0.774713356,2.54,-0.00286,9.69,13.67
6/1/15,52753,17965.36914,15909.2,3139.44,92.89,280.2,2.94,0.773036487,2.54,-0.00357,9.58,13.12
6/2/15,53035,17778.51953,15948.29,3023.14,92.18,277.7,2.9325,0.77190274,2.62,-0.005,9.69,12.67
6/3/15,54254,17699.51953,#N/A,3007.91,92.86,276.95,2.926,0.772141147,2.6,-0.00357,9.78,12.92
6/5/15,53518,17755.5,15911.53,3026.79,94.91,275.35,2.931,0.770653514,2.6,-0.00357,9.76,13.02
6/8/15,52975,17884.32031,15888.67,3135.08,94.33,276.15,2.9175,0.771724031,2.62,-0.00429,9.7,13.79
6/9/15,52810,17877.61914,16067.57,3042.9,93.07,274.9,2.9505,0.774413382,2.63,-0.00429,9.71,13.31
6/10/15,52817,17902.50977,16321.17,3084.18,92.43,277.55,2.95,0.779119595,2.59,-0.00714,9.69,13.99
6/11/15,53876,17956.73047,16205.9,3133.86,91.46,278.7,2.946,0.779483982,2.57,-0.00714,9.53,13.86
6/12/15,53689,18052.32031,#N/A,3089.67,91.55,282.2,2.949,0.777725929,2.54,-0.01,9.54,13.96
6/15/15,53338,17979.10938,16167.45,3157.36,93.6,281.65,2.93,0.781983109,2.57,-0.01071,9.54,13.58
6/16/15,53144,18045.71094,16374.14,3202.24,93.59,281.25,2.8615,0.784436774,2.52,-0.01071,9.52,12.9
6/17/15,53698,18106.26953,16229.86,3220.9,95.55,283.75,2.8515,0.788270534,2.54,-0.01071,9.57,12.62
6/18/15,53251,18102.56055,16310.64,3244.92,94.53,282.85,2.871,0.787215618,2.5,-0.00786,9.48,12.25
6/19/15,54236,17841.17969,16173.52,3269.73,91.17,282.35,2.8335,0.791891036,2.52,-0.00786,9.43,12.07
6/22/15,53750,18034.23047,16082.25,3322.65,90.74,286.5,2.8535,0.792518624,2.42,-0.00643,9.44,#N/A
6/23/15,53865,17950.82031,15661.99,3382.55,91.02,291.1,2.7875,0.789265983,2.44,-0.00643,9.29,13.33
6/24/15,53772,18031.90039,15708.65,3414.28,89.76,292.85,2.793,0.798913478,2.45,-0.00643,9.28,14.29
6/25/15,53840,18056.41992,15890.95,3372.58,90.33,291.6,2.7595,0.794155019,2.43,-0.00643,9.34,12.85
6/26/15,53181,18097.89063,15783.83,3358.96,88.89,289.15,2.741,0.792016474,2.36,-0.00786,9.33,12.47
6/29/15,54013,18035.90039,15595.98,3371.83,87.29,289.95,2.758,0.78845699,2.35,-0.005,9.43,12.38
6/30/15,53014,18093.68945,15478.93,3351.44,85.76,291.1,2.7505,0.78845699,2.34,-0.00357,9.35,11.82
7/1/15,53081,18033.33008,15300.55,3370.11,85.87,291.65,2.7155,0.79138968,2.31,-0.00643,9.48,14.21
7/2/15,52758,17859.26953,#N/A,3414.18,85.73,290.85,2.722,#N/A,#N/A,-0.00643,9.42,14.89
7/3/15,53106,18026.01953,14936.51,3415.53,81.72,291.25,2.716,0.789889415,2.21,-0.00714,9.54,18.53
7/6/15,52511,18062.5293,15073.52,3408.96,81.82,291.6,2.7405,0.782595085,2.15,-0.00714,9.51,20.08
7/7/15,52149,17934.81055,14738.38,3398.16,82.33,287.95,2.7715,0.780518264,2.17,-0.00429,9.59,21.08
7/8/15,52343,17840.25,14532.51,3347.75,82.8,289.65,2.693,0.784006272,2.22,-0.00571,9.57,20.42
7/10/15,51782,17933.64063,15111.23,3383.13,82.76,291.3,2.6995,0.782288978,2.2,-0.00714,9.47,23.57
7/13/15,52591,18187.7793,14804.28,3374.14,83.25,288.2,2.659,0.785916378,2.23,-0.00714,9.47,19.44
7/14/15,53119,18096.16016,15195.77,3417.61,80.52,289.35,2.6265,0.79001422,2.25,-0.00714,9.45,16.81
7/15/15,53239,18070.36914,15138.96,3447.59,82.81,288.65,2.623,0.79001422,2.29,-0.00857,9.65,16.49
7/16/15,52902,18062.49023,15291.64,3433.3,81.27,291,2.6285,0.788954635,2.29,-0.00929,9.76,15.25
7/17/15,53070,18251.9707,15388.72,3438.44,81.26,284.5,2.592,0.786658276,2.27,-0.01071,9.83,14.8
7/20/15,52341,18267.25,15329.91,3465.8,81.36,278.5,2.588,0.784498313,2.3,-0.01071,9.77,14.37
7/21/15,51603,18300.48047,15553.91,3488.08,82.25,279.5,2.634,0.783576242,2.34,-0.01286,9.95,#N/A
7/22/15,51474,18315.06055,15658.2,3490.53,81.06,271.4,2.6465,0.792267469,2.32,-0.01286,9.85,14.5
7/23/15,50916,18285.86914,16413.76,3519.58,80.53,273.2,2.6455,0.798084597,2.35,-0.01286,9.79,15.06
7/24/15,49804,18286.86914,#N/A,3547.1,78.77,273.15,2.6445,0.800832866,2.36,-0.01571,9.99,15.92
7/27/15,49246,18229.75,16862.47,3541.78,77.15,272,2.6385,0.796558866,2.35,-0.01357,10.1,19.2
7/28/15,48740,18045.08008,16937.32,3574.94,78.71,271.7,2.6235,0.800768738,2.36,-0.01429,10.07,#N/A
7/29/15,49602,18154.14063,16792.48,3599,77.87,272.25,2.6355,0.80554213,2.39,-0.01929,10.55,17.79
7/30/15,50245,18128.11914,16880.38,3591.09,78.71,273.55,2.6345,0.805023346,2.32,-0.02071,10.46,19.92
7/31/15,49897,18017.82031,16780.53,3549.11,77.43,275.35,2.543,0.804828974,2.38,-0.01571,10.43,21.12
8/3/15,50867,18033.33008,17124.11,3583.44,77.85,273.4,2.451,#N/A,#N/A,-0.01714,10.27,19.31
8/4/15,50138,18018.41992,17197.05,3618.21,77.16,272.85,2.504,0.802825947,2.37,-0.01857,9.99,17.01
8/5/15,50067,18072.4707,17392.79,3617.62,74.13,271.6,2.558,0.801538955,2.35,-0.02143,10.04,17.55
8/6/15,50280,17905.38086,17490.83,3610.28,75.91,275.15,2.5455,0.800384184,2.32,-0.02286,10.35,19.6
8/7/15,50013,17849.46094,16973.8,3567.25,75.64,274.3,2.5555,0.803406443,2.34,-0.02857,10.41,20.56
8/10/15,48578,17766.94922,17344.06,3649.54,74.55,277.25,2.5445,0.797829903,2.32,-0.03214,10.47,21.48
8/11/15,49340,17765.38086,17288.75,3641.32,74.55,276.95,2.5305,0.796939751,2.36,-0.03357,10.43,22.39
8/12/15,49064,18001.26953,17300.86,3656.21,75.63,277.75,2.5315,0.798339454,2.34,-0.03571,10.34,20.95
8/13/15,48390,18035.83008,17357.51,3706.75,76.52,276.25,2.5045,0.80684202,2.31,-0.03643,10.28,#N/A
8/14/15,48010,17890.75977,#N/A,3672.16,75.74,275.1,2.484,0.804699445,2.3,-0.03786,10.3,19.89
8/17/15,47509,17787.42969,17407.62,3668.52,74.04,276.35,2.4775,0.801796023,2.27,-0.04143,10.23,18.85
8/18/15,47220,17909.58008,17383.58,3670.73,73.7,274.1,2.4315,0.799808046,2.24,-0.04357,10.34,16.4
8/19/15,47451,17944.60938,17248.5,3726.07,#N/A,275.1,2.3855,#N/A,#N/A,-0.04786,10.36,16.66
8/20/15,46588,18116.24023,17459.85,3699.04,65.94,273.35,2.3815,0.803987779,2.18,-0.04857,10.3,15.52
8/21/15,46649,18027.63086,17590.1,3731.35,68.98,269,2.3505,0.800640512,2.22,-0.04857,10.11,17.22
8/24/15,45715,18121.7793,17663.22,3684.04,66.99,266.5,2.403,0.807102502,2.28,-0.04571,9.81,20.44
8/25/15,44338,18139.09961,17720.43,3669.79,67.3,266.7,2.409,0.812743823,2.29,-0.04929,10,18.76
8/26/15,44546,17977.10938,17887.21,3679.03,66.73,267.9,2.3815,0.804375804,2.25,-0.05071,10.03,20.97
8/27/15,46038,17892.0293,17920.45,3727.8,65.89,267.5,2.3675,0.812743823,2.31,-0.05143,10.1,19.43
8/28/15,47697,17936.74023,17935.64,3697.38,63.13,268.3,2.3475,0.81353726,2.26,-0.05357,10.03,17.33
8/31/15,47151,17599.96094,17813.38,3714.89,63.74,267.7,2.365,0.805477245,2.22,-0.055,9.99,18.33
9/1/15,46625,17638.11914,17412.58,3715.27,60.99,265.55,2.353,0.804828974,2.18,-0.05643,10.05,16.85
9/2/15,45484,17763.32031,17257.4,3713.74,60.01,266.4,2.348,0.806646769,2.19,-0.05643,10.11,17.29
9/3/15,46468,17728.08008,17371.58,3713.74,57.81,265.85,2.3415,0.801025312,2.1,-0.05786,10.01,18.55
9/4/15,47366,17684.91992,17099.4,3768.72,55.96,267.15,2.4075,0.801924619,2.12,-0.05786,10.21,17.23
9/8/15,46501,17759.00977,16755.32,3742.63,55.97,269.25,2.341,0.799744082,2.07,-0.06,10.53,16.96
9/9/15,46762,17530.38086,16819.73,3781.79,56.43,268.9,2.3605,0.806061583,2.14,-0.06,10.15,15.34
9/10/15,46656,17561.11914,17210.05,3816.76,54.18,269.25,2.3655,0.81360345,2.22,-0.06,9.53,14.69
9/11/15,46509,17787.26953,17621.4,3828.78,56.91,270.1,2.364,0.81732734,2.17,-0.06,9.7,#N/A
9/14/15,46400,17974.60938,17635.14,3784.53,55.25,271.55,2.3325,0.816193275,2.17,-0.06,9.64,15.8
9/15/15,47281,18053.38086,#N/A,3803.55,56.78,268.1,2.297,0.821018062,2.26,-0.06286,9.59,15.45
9/16/15,47364,18078.16016,17854.23,3751.72,55.7,266.85,2.283,0.82047916,2.27,-0.06286,9.36,15.29
9/17/15,48553,18117.58008,17808.75,3674.05,#N/A,268,2.323,#N/A,#N/A,-0.06429,9.26,14.3
9/18/15,48550,18085.91016,17818.96,3718.04,54.59,266.4,2.307,#N/A,2.25,-0.06429,9.39,14.56
9/21/15,47263,18096.66992,17729.84,3719.38,53.46,267.55,2.269,0.821085475,2.22,-0.06357,9.12,13.69
9/22/15,46585,17918.34961,17450.77,3724.49,54.14,266.55,2.323,0.821422704,2.2,-0.065,8.96,13.84
9/23/15,46263,17853.7793,#N/A,3697.88,53.45,267.2,2.251,0.826377985,2.17,-0.06714,9,13.91
9/24/15,45340,17731.05078,#N/A,3713.96,#N/A,266.85,2.334,#N/A,#N/A,-0.06857,8.87,13.34
9/25/15,45300,17561.7793,#N/A,3771.45,52.72,265.2,2.3465,0.832292967,2.12,-0.06857,8.94,13.04
9/28/15,44832,17449.81055,17408.71,3715.42,50.05,267.55,2.338,0.839066958,2.04,-0.06857,8.96,13.86
9/29/15,43956,17631.40039,16883.19,3617.11,47.98,267.6,2.3025,0.837801609,1.97,-0.06857,8.98,14.23
9/30/15,44132,17743.24023,16885.33,3615.59,48.69,268.6,2.333,0.846023689,1.96,-0.07,8.84,14.04
10/1/15,45064,17755.86914,17167.1,3615.59,48.8,269.1,2.39,0.84666836,2.03,-0.07,8.84,15.2
10/2/15,45313,17696.74023,17197.73,3632.94,48.35,269.9,2.3195,0.845308538,1.98,-0.07,8.8,15.06
10/5/15,47033,17596.92969,#N/A,3546.56,46.06,271.45,2.4385,0.845165652,1.92,-0.07,8.77,16.69
10/6/15,47598,17555.24023,17087.71,3558.03,45.92,276,2.4425,0.848968503,1.91,-0.07,8.84,16.87
10/7/15,47735,17542.60938,16795.96,3556.21,48.49,273.85,2.4545,0.847026935,1.86,-0.07,8.77,15.42
10/8/15,48915,17414.93945,17108.7,3649.48,46.37,273.1,2.462,0.862217624,1.77,-0.07071,8.79,16
10/9/15,49105,17375.17969,16864.16,3624.41,48.49,273.2,2.414,0.868281671,1.83,-0.07143,8.79,15.61
10/13/15,49339,17593.58984,17014.29,3573.1,#N/A,272.65,2.436,#N/A,#N/A,-0.06857,8.89,15.66
10/14/15,47349,17382.92969,17366.3,3553.42,46.79,272.4,2.4615,0.865126741,1.82,-0.07,8.89,13.97
10/15/15,46730,17401.64063,17280.48,3602.22,47.85,273.95,2.4615,0.863259669,1.87,-0.07071,8.77,14.07
10/16/15,47161,17410.11914,17329.02,3573.07,45.93,271.5,2.397,0.876117049,1.9,-0.07214,8.75,13.02
10/19/15,47242,17472.66016,17511.75,3589.22,45.26,274.35,2.3985,0.886603422,1.81,-0.07571,8.57,13.41
10/20/15,47447,17537.30078,17468.52,3670.52,44.8,272.2,2.307,0.885739593,1.83,-0.07357,8.64,13.62
10/21/15,47077,17508.74023,17768.3,3683.48,45.84,271.8,2.3055,0.879507476,1.83,-0.07357,8.52,15.44
10/22/15,47027,17345.32031,17795.73,3688.72,44.08,267.9,2.312,0.881678716,1.73,-0.07714,8.49,15.8
10/23/15,47774,16990.68945,17606.22,3679.14,44.12,272.75,2.2915,0.884329678,1.77,-0.07286,8.51,15.07
10/26/15,47607,16459.75,17674.39,3655.41,47.79,267.25,2.2535,0.885739593,1.68,-0.07286,8.72,14.51
10/27/15,47205,15882.26953,17558.04,3619.3,49.25,266.25,2.2535,0.882067566,1.68,-0.08,8.6,15.29
10/28/15,47038,15676.25977,17335.85,3682.87,53.04,266.95,2.3455,0.872448089,1.79,-0.07929,8.67,15.11
10/29/15,46740,16285.50977,17678.74,3650.71,48.45,266.15,2.3075,0.875810124,1.81,-0.08071,8.75,14.67
10/30/15,45628,16649.41992,17504.62,3570.78,50.48,266.25,2.3295,0.874737579,1.83,-0.08071,8.57,#N/A
11/3/15,45869,16632.01953,17648.5,3575.04,51.66,265.65,2.36,0.882612533,1.95,-0.08,8.54,14.74
11/4/15,48059,16528.0293,17711.93,3561.89,52.99,266.1,2.359,0.883704489,1.96,-0.08071,8.63,14.78
11/5/15,47712,16058.34961,17652.68,3583.82,50.06,273.65,2.3715,0.883704489,2.01,-0.07929,8.67,13.98
11/6/15,48046,16364.33984,#N/A,3556.38,48.8,276.65,2.347,0.884955752,2,-0.07929,8.7,13.09
11/9/15,46915,16371.75977,17979.72,3510.01,51.17,280.65,2.417,0.876424189,1.99,-0.08,8.65,12.58
11/10/15,46195,16109.92969,17913.36,3468.31,52.66,283.45,2.4195,0.87657784,2.02,-0.08143,8.67,13.94
11/11/15,46207,16505.03906,18004.77,3456.79,#N/A,283.85,2.3915,#N/A,#N/A,-0.08143,8.93,13.67
11/12/15,47065,16252.57031,17987.09,3526.48,53.56,282.75,2.42,0.877577885,2.14,-0.08143,8.9,12.84
11/13/15,46884,16330.40039,18199.17,3551.91,52.13,288.35,2.426,0.881678716,2.07,-0.07857,8.84,12.6
11/16/15,46519,16450.85938,18264.79,3502.77,51.12,272.1,2.407,0.877808989,2.11,-0.08143,8.77,13.89
11/17/15,46848,16382.58008,18332.3,3438.07,49.95,271.75,2.3715,0.879352796,2.13,-0.08143,8.7,13.3
11/18/15,47241,16599.50977,18466.92,3454.09,49.56,269.1,2.3695,0.881367883,2.06,-0.07929,8.76,13.25
11/19/15,47437,16738.08008,18603.48,3428.76,48.48,268.05,2.364,0.884407889,1.99,-0.07786,8.87,12.71
11/23/15,48138,16674.74023,18585.2,3450.45,50.25,267.7,2.3845,0.880049283,1.96,-0.07429,8.81,12.48
11/24/15,48143,16406.09961,18785.79,3455.8,47.65,268.95,2.35,0.891901534,2.03,-0.08214,8.84,12.29
11/25/15,48270,16477.44922,18797.94,3596.07,49.84,269.4,2.3565,0.893096365,2,-0.07929,8.73,13.12
11/26/15,46867,16332.80957,18826.88,3625.97,49.59,265.2,2.358,0.893655049,2.08,-0.07929,8.79,12.41
11/27/15,47144,16257.11035,18815.16,3610.95,50.43,265.6,2.3565,0.891901534,2.12,-0.08071,8.71,13.39
11/30/15,45871,16205.07031,18703.6,3610.91,51.53,265.8,2.3155,0.903342367,2.12,-0.08286,8.68,14.55
12/1/15,45121,16313.25977,18751.84,3621.37,50.76,265.3,2.3135,0.908595312,2.11,-0.08357,8.74,12.7
12/2/15,45046,16001.75977,18971,3468.9,49.61,265,2.3155,0.921234454,2.24,-0.08429,8.67,12.85
12/3/15,44923,16057.08008,18790.55,3424.3,49.95,263.8,2.327,0.921998894,2.2,-0.08429,8.67,14.31
12/4/15,46385,16278.62012,18665.11,3496.28,48.42,263.45,2.3195,0.933968432,2.14,-0.08929,8.75,15.15
12/7/15,45361,16258.25,18723.52,3463.25,48.06,264.45,2.2535,0.945537065,2.11,-0.09,8.55,15.13
12/8/15,45223,16502.09961,18991.11,3441.76,47.12,262.2,2.2415,0.942063118,2.1,-0.08929,8.6,12.86
12/9/15,44444,16774.01953,19254.25,3365.2,44.88,263.95,2.23,0.950209046,2.13,-0.08929,8.59,13.85
12/10/15,46084,16805.41992,19246.06,3294.19,43.93,263.65,2.2165,0.945626478,2.1,-0.09214,8.49,13.86
12/11/15,45630,16904.16992,19437,3327.5,43.39,262.9,2.2165,0.942951438,2.06,-0.095,8.54,13.76
12/14/15,45258,17054.68945,19544.48,3420.03,44.63,264.2,2.173,0.939584704,1.93,-0.095,8.56,12.74
12/15/15,44748,17082.28906,19476.56,3528.81,44.02,261.35,2.17,0.941530929,1.98,-0.09714,8.48,12.38
12/16/15,44868,17113.55078,19560.22,3590.43,46,260.1,2.118,0.926612305,1.93,-0.09786,8.53,12.73
12/17/15,45016,17079.08008,19754.36,3607.19,47.4,262.15,2.1055,0.915080527,1.92,-0.09929,8.57,12.85
12/18/15,45249,16944.85938,19713.45,3623.87,47.03,259.4,2.078,0.916758343,1.88,-0.1,8.53,12.88
12/21/15,43912,17141.75,19746.2,3676.41,48.75,258.45,2.0765,0.910249408,1.93,-0.1,8.55,12.11
12/22/15,43208,17209.42969,19471.12,3670.34,51.41,257.05,2.054,0.915834783,2.01,-0.10429,8.53,12.13
12/23/15,43479,17228.4707,19285.63,3686.58,48.83,260.9,2.0195,0.918189331,1.95,-0.10429,8.59,#N/A
12/28/15,44016,17225.92969,19411.4,3647.96,48.66,258.1,2.0535,0.924385284,1.96,-0.10429,8.59,14.06
12/29/15,43781,17180.88086,19206.99,3635.58,47.72,258.2,2.046,0.93101201,1.94,-0.105,8.68,13.27
12/30/15,43653,17525.10938,19034.84,3634.64,50.12,259.2,2.0505,0.928677563,1.87,-0.105,8.66,13.31
1/4/16,43349,17649.57031,19312.79,3600,49.13,257,2.0445,0.919624793,1.92,-0.105,8.74,13.84
1/5/16,42139,17608.89063,19435.08,3513.1,#N/A,257.55,2.0665,0.909918107,1.85,-0.105,8.82,13.97
1/6/16,42410,17586.68945,19397.98,3554.11,52.08,259.05,2.029,0.908430233,1.92,-0.105,8.85,14.24
1/7/16,41772,17771.5,19640.54,3575.53,53.95,260.2,2.056,0.921658986,1.89,-0.105,8.89,13.66
1/8/16,40695,17756.59961,19789.81,3583.79,50.44,261.2,2.074,0.924385284,1.92,-0.105,8.97,14.71
1/11/16,40612,17672.61914,19937.72,3600.69,50.79,262.75,2.0445,0.937119295,1.97,-0.10643,8.73,14.21
1/12/16,39955,17819.74023,19907.63,3635.4,51.63,261.3,2.048,0.943574259,1.96,-0.10714,8.68,15.29
1/13/16,39518,17929.58008,19905.46,3619.31,51.95,262.3,2.06,0.945000945,1.94,-0.10857,8.68,14.47
1/14/16,38944,17871.25,19908.68,3676.75,53.3,262.25,2.065,0.937031484,1.9,-0.10786,8.68,13.22
1/15/16,39494,17855.2207,19869.76,3668.47,56.25,261.2,2.108,0.943752359,1.91,-0.11071,8.58,12.85
1/18/16,38572,17900.7793,19885.77,3637.8,56.69,262.6,2.104,0.93092534,1.9,-0.11143,8.61,13.78
1/19/16,37941,17724.13086,19652.88,3674.94,55.71,260.5,2.051,0.927643785,1.87,-0.11357,8.54,15.39
1/20/16,38056,17769.5,19634.49,3605.28,56.37,260.2,2.061,0.929108984,1.9,-0.11357,8.5,14.81
1/21/16,37647,17691.92969,19909.09,3484.41,55.58,262.7,2.0345,0.929540807,1.92,-0.11357,8.57,14.5
1/22/16,37737,17439.25,20133.9,3516.15,56.17,267.45,2.103,0.932053313,1.99,-0.11429,8.76,13.19
1/26/16,38031,17229.93945,20187.65,3491.03,56.59,269.4,2.129,0.925668796,1.96,-0.11571,8.75,13.96
